Year,Month,Day,Hour,DNI
2024,12,5,14,742.53
2024,12,5,15,460.19
2024,12,5,16,47
2024,12,5,17,0
2024,12,5,18,0
2024,12,5,19,0
2024,12,5,20,0
2024,12,5,21,0
2024,12,5,22,0
2024,12,5,23,0
2024,12,6,0,0
2024,12,6,1,0
2024,12,6,2,0
2024,12,6,3,0
2024,12,6,4,0
2024,12,6,5,0
2024,12,6,6,0
2024,12,6,7,31.43
2024,12,6,8,271.54
2024,12,6,9,450.41
2024,12,6,10,558.87
2024,12,6,11,664.32
2024,12,6,12,743.85
2024,12,6,13,618.1
2024,12,6,14,569.76
2024,12,6,15,358.5
2024,12,6,16,25.76
2024,12,6,17,0
2024,12,6,18,0
2024,12,6,19,0
2024,12,6,20,0
2024,12,6,21,0
2024,12,6,22,0
2024,12,6,23,0
2024,12,7,0,0
2024,12,7,1,0
2024,12,7,2,0
2024,12,7,3,0
2024,12,7,4,0
2024,12,7,5,0
2024,12,7,6,0
2024,12,7,7,15.72
2024,12,7,8,190.46
2024,12,7,9,383.59
2024,12,7,10,529.34
2024,12,7,11,889.13
2024,12,7,12,763.63
2024,12,7,13,597.59
2024,12,7,14,413.5
2024,12,7,15,216.5
2024,12,7,16,19.25
2024,12,7,17,0
2024,12,7,18,0
2024,12,7,19,0
2024,12,7,20,0
2024,12,7,21,0
2024,12,7,22,0
2024,12,7,23,0
2024,12,8,0,0
2024,12,8,1,0
2024,12,8,2,0
2024,12,8,3,0
2024,12,8,4,0
2024,12,8,5,0
2024,12,8,6,0
2024,12,8,7,48.04
2024,12,8,8,322.22
2024,12,8,9,474.66
2024,12,8,10,587.02
2024,12,8,11,721.83
2024,12,8,12,810.29
2024,12,8,13,816.09
2024,12,8,14,602.19
2024,12,8,15,279.19
2024,12,8,16,16.63
2024,12,8,17,0
2024,12,8,18,0
2024,12,8,19,0
2024,12,8,20,0
2024,12,8,21,0
2024,12,8,22,0
2024,12,8,23,0
2024,12,9,0,0
2024,12,9,1,0
2024,12,9,2,0
2024,12,9,3,0
2024,12,9,4,0
2024,12,9,5,0
2024,12,9,6,0
2024,12,9,7,9.16
2024,12,9,8,58.69
2024,12,9,9,156.41
2024,12,9,10,200.84
2024,12,9,11,178.54
2024,12,9,12,172.59
2024,12,9,13,130.79
2024,12,9,14,79.78
2024,12,9,15,37.24
2024,12,9,16,2.29
2024,12,9,17,0
2024,12,9,18,0
2024,12,9,19,0
2024,12,9,20,0
2024,12,9,21,0
2024,12,9,22,0
2024,12,9,23,0
2024,12,10,0,0
2024,12,10,1,0
2024,12,10,2,0
2024,12,10,3,0
2024,12,10,4,0
2024,12,10,5,0
2024,12,10,6,0
2024,12,10,7,10.39
2024,12,10,8,214.38
2024,12,10,9,378.99
2024,12,10,10,531.33
2024,12,10,11,719.27
2024,12,10,12,751.87
2024,12,10,13,649.71
2024,12,10,14,508.59
2024,12,10,15,313.12
2024,12,10,16,24.83
2024,12,10,17,0
2024,12,10,18,0
2024,12,10,19,0
2024,12,10,20,0
2024,12,10,21,0
2024,12,10,22,0
2024,12,10,23,0
2024,12,11,0,0
2024,12,11,1,0
2024,12,11,2,0
2024,12,11,3,0
2024,12,11,4,0
2024,12,11,5,0
2024,12,11,6,0
2024,12,11,7,55.66
2024,12,11,8,319.12
2024,12,11,9,476.14
2024,12,11,10,584.84
2024,12,11,11,536.73
2024,12,11,12,503.96
2024,12,11,13,422.3
2024,12,11,14,275.38
2024,12,11,15,129.63
2024,12,11,16,4.77
2024,12,11,17,0
2024,12,11,18,0
2024,12,11,19,0
2024,12,11,20,0
2024,12,11,21,0
2024,12,11,22,0
2024,12,11,23,0
2024,12,12,0,0
2024,12,12,1,0
2024,12,12,2,0
2024,12,12,3,0
2024,12,12,4,0
2024,12,12,5,0
2024,12,12,6,0
2024,12,12,7,46.5
2024,12,12,8,345.43
2024,12,12,9,568.5
2024,12,12,10,661.67
2024,12,12,11,782.12
2024,12,12,12,883.45
2024,12,12,13,646.79
2024,12,12,14,610.54
2024,12,12,15,373.77
2024,12,12,16,45.08
2024,12,12,17,0
2024,12,12,18,0
2024,12,12,19,0
2024,12,12,20,0
2024,12,12,21,0
2024,12,12,22,0
2024,12,12,23,0
2024,12,13,0,0
2024,12,13,1,0
2024,12,13,2,0
2024,12,13,3,0
2024,12,13,4,0
2024,12,13,5,0
2024,12,13,6,0
2024,12,13,7,84.27
2024,12,13,8,379.94
2024,12,13,9,561.63
2024,12,13,10,675.36
2024,12,13,11,781.21
2024,12,13,12,821.2
2024,12,13,13,817.27
2024,12,13,14,630.31
2024,12,13,15,399.17
2024,12,13,16,48.11
2024,12,13,17,0
2024,12,13,18,0
2024,12,13,19,0
2024,12,13,20,0
2024,12,13,21,0
2024,12,13,22,0
2024,12,13,23,0
2024,12,14,0,0
2024,12,14,1,0
2024,12,14,2,0
2024,12,14,3,0
2024,12,14,4,0
2024,12,14,5,0
2024,12,14,6,0
2024,12,14,7,45.37
2024,12,14,8,350.25
2024,12,14,9,537.02
2024,12,14,10,750.28
2024,12,14,11,752.96
2024,12,14,12,824.92
2024,12,14,13,849.13
2024,12,14,14,676.64
2024,12,14,15,358.76
2024,12,14,16,42
2024,12,14,17,0
2024,12,14,18,0
2024,12,14,19,0
2024,12,14,20,0
2024,12,14,21,0
2024,12,14,22,0
2024,12,14,23,0
2024,12,15,0,0
2024,12,15,1,0
2024,12,15,2,0
2024,12,15,3,0
2024,12,15,4,0
2024,12,15,5,0
2024,12,15,6,0
2024,12,15,7,120.66
2024,12,15,8,506.66
2024,12,15,9,732.4
2024,12,15,10,777.2
2024,12,15,11,766.4
2024,12,15,12,763.52
2024,12,15,13,651.24
2024,12,15,14,481.7
2024,12,15,15,260.19
2024,12,15,16,6.85
2024,12,15,17,0
2024,12,15,18,0
2024,12,15,19,0
2024,12,15,20,0
2024,12,15,21,0
2024,12,15,22,0
2024,12,15,23,0
2024,12,16,0,0
2024,12,16,1,0
2024,12,16,2,0
2024,12,16,3,0
2024,12,16,4,0
2024,12,16,5,0
2024,12,16,6,0
2024,12,16,7,8.86
2024,12,16,8,179.3
2024,12,16,9,396.37
2024,12,16,10,521.84
2024,12,16,11,542.71
2024,12,16,12,628.66
2024,12,16,13,492.03
2024,12,16,14,307.76
2024,12,16,15,90.08
2024,12,16,16,1.79
2024,12,16,17,0
2024,12,16,18,0
2024,12,16,19,0
2024,12,16,20,0
2024,12,16,21,0
2024,12,16,22,0
2024,12,16,23,0
2024,12,17,0,0
2024,12,17,1,0
2024,12,17,2,0
2024,12,17,3,0
2024,12,17,4,0
2024,12,17,5,0
2024,12,17,6,0
2024,12,17,7,2.24
2024,12,17,8,103.04
2024,12,17,9,272.42
2024,12,17,10,340.4
2024,12,17,11,502.82
2024,12,17,12,616.29
2024,12,17,13,567.35
2024,12,17,14,482.85
2024,12,17,15,184.49
2024,12,17,16,3.51
2024,12,17,17,0
2024,12,17,18,0
2024,12,17,19,0
2024,12,17,20,0
2024,12,17,21,0
2024,12,17,22,0
2024,12,17,23,0
2024,12,18,0,0
2024,12,18,1,0
2024,12,18,2,0
2024,12,18,3,0
2024,12,18,4,0
2024,12,18,5,0
2024,12,18,6,0
2024,12,18,7,4.5
2024,12,18,8,195.64
2024,12,18,9,499.83
2024,12,18,10,566.12
2024,12,18,11,760.23
2024,12,18,12,755.02
2024,12,18,13,711.85
2024,12,18,14,599.25
2024,12,18,15,344.01
2024,12,18,16,16.21
2024,12,18,17,0
2024,12,18,18,0
2024,12,18,19,0
2024,12,18,20,0
2024,12,18,21,0
2024,12,18,22,0
2024,12,18,23,0
2024,12,19,0,0
2024,12,19,1,0
2024,12,19,2,0
2024,12,19,3,0
2024,12,19,4,0
2024,12,19,5,0
2024,12,19,6,0
2024,12,19,7,12.53
2024,12,19,8,296.42
2024,12,19,9,527.08
2024,12,19,10,632.79
2024,12,19,11,710.31
2024,12,19,12,701.04
2024,12,19,13,679.6
2024,12,19,14,522.06
2024,12,19,15,280.11
2024,12,19,16,9.12
2024,12,19,17,0
2024,12,19,18,0
2024,12,19,19,0
2024,12,19,20,0
2024,12,19,21,0
2024,12,19,22,0
2024,12,19,23,0
2024,12,20,0,0
2024,12,20,1,0
2024,12,20,2,0
2024,12,20,3,0
2024,12,20,4,0
2024,12,20,5,0
2024,12,20,6,0
2024,12,20,7,13.68
2024,12,20,8,340.3
2024,12,20,9,563.13
2024,12,20,10,660.36
2024,12,20,11,794.96
2024,12,20,12,817.73
2024,12,20,13,727.69
2024,12,20,14,651.79
2024,12,20,15,421.61
2024,12,20,16,29.76
2024,12,20,17,0
2024,12,20,18,0
2024,12,20,19,0
2024,12,20,20,0
2024,12,20,21,0
2024,12,20,22,0
2024,12,20,23,0
2024,12,21,0,0
2024,12,21,1,0
2024,12,21,2,0
2024,12,21,3,0
2024,12,21,4,0
2024,12,21,5,0
2024,12,21,6,0
2024,12,21,7,7.15
2024,12,21,8,178.14
2024,12,21,9,307.23
2024,12,21,10,391.77
2024,12,21,11,447.31
2024,12,21,12,460.82
2024,12,21,13,399.85
2024,12,21,14,286.55
2024,12,21,15,137.76
2024,12,21,16,6.17
2024,12,21,17,0
2024,12,21,18,0
2024,12,21,19,0
2024,12,21,20,0
2024,12,21,21,0
2024,12,21,22,0
2024,12,21,23,0
2024,12,22,0,0
2024,12,22,1,0
2024,12,22,2,0
2024,12,22,3,0
2024,12,22,4,0
2024,12,22,5,0
2024,12,22,6,0
2024,12,22,7,0
2024,12,22,8,29.98
2024,12,22,9,52.3
2024,12,22,10,51.73
2024,12,22,11,47.81
2024,12,22,12,40.76
2024,12,22,13,27.95
2024,12,22,14,44.06
2024,12,22,15,36.37
2024,12,22,16,1.66
2024,12,22,17,0
2024,12,22,18,0
2024,12,22,19,0
2024,12,22,20,0
2024,12,22,21,0
2024,12,22,22,0
2024,12,22,23,0
2024,12,23,0,0
2024,12,23,1,0
2024,12,23,2,0
2024,12,23,3,0
2024,12,23,4,0
2024,12,23,5,0
2024,12,23,6,0
2024,12,23,7,4.17
2024,12,23,8,203.18
2024,12,23,9,470.68
2024,12,23,10,643.03
2024,12,23,11,778.96
2024,12,23,12,792.34
2024,12,23,13,721.65
2024,12,23,14,663.55
2024,12,23,15,419.75
2024,12,23,16,36.76
2024,12,23,17,0
2024,12,23,18,0
2024,12,23,19,0
2024,12,23,20,0
2024,12,23,21,0
2024,12,23,22,0
2024,12,23,23,0
2024,12,24,0,0
2024,12,24,1,0
2024,12,24,2,0
2024,12,24,3,0
2024,12,24,4,0
2024,12,24,5,0
2024,12,24,6,0
2024,12,24,7,5.29
2024,12,24,8,161.63
2024,12,24,9,353.86
2024,12,24,10,470.94
2024,12,24,11,556.52
2024,12,24,12,607.01
2024,12,24,13,602.17
2024,12,24,14,436.75
2024,12,24,15,176.25
2024,12,24,16,5.81
2024,12,24,17,0
2024,12,24,18,0
2024,12,24,19,0
2024,12,24,20,0
2024,12,24,21,0
2024,12,24,22,0
2024,12,24,23,0
2024,12,25,0,0
2024,12,25,1,0
2024,12,25,2,0
2024,12,25,3,0
2024,12,25,4,0
2024,12,25,5,0
2024,12,25,6,0
2024,12,25,7,1.22
2024,12,25,8,76.67
2024,12,25,9,211.49
2024,12,25,10,290.07
2024,12,25,11,424.15
2024,12,25,12,473.88
2024,12,25,13,259.25
2024,12,25,14,267.76
2024,12,25,15,214.99
2024,12,25,16,20.13
2024,12,25,17,0
2024,12,25,18,0
2024,12,25,19,0
2024,12,25,20,0
2024,12,25,21,0
2024,12,25,22,0
2024,12,25,23,0
2024,12,26,0,0
2024,12,26,1,0
2024,12,26,2,0
2024,12,26,3,0
2024,12,26,4,0
2024,12,26,5,0
2024,12,26,6,0
2024,12,26,7,9.18
2024,12,26,8,152.07
2024,12,26,9,347.2
2024,12,26,10,419.18
2024,12,26,11,541.11
2024,12,26,12,442.39
2024,12,26,13,465.87
2024,12,26,14,406.68
2024,12,26,15,276.74
2024,12,26,16,27.52
2024,12,26,17,0
2024,12,26,18,0
2024,12,26,19,0
2024,12,26,20,0
2024,12,26,21,0
2024,12,26,22,0
2024,12,26,23,0
2024,12,27,0,0
2024,12,27,1,0
2024,12,27,2,0
2024,12,27,3,0
2024,12,27,4,0
2024,12,27,5,0
2024,12,27,6,0
2024,12,27,7,8.43
2024,12,27,8,226
2024,12,27,9,484.24
2024,12,27,10,631.14
2024,12,27,11,713.29
2024,12,27,12,804.45
2024,12,27,13,717.41
2024,12,27,14,629.5
2024,12,27,15,382.02
2024,12,27,16,28.79
2024,12,27,17,0
2024,12,27,18,0
2024,12,27,19,0
2024,12,27,20,0
2024,12,27,21,0
2024,12,27,22,0
2024,12,27,23,0
2024,12,28,0,0
2024,12,28,1,0
2024,12,28,2,0
2024,12,28,3,0
2024,12,28,4,0
2024,12,28,5,0
2024,12,28,6,0
2024,12,28,7,0
2024,12,28,8,25.27
2024,12,28,9,74.27
2024,12,28,10,139.02
2024,12,28,11,230.8
2024,12,28,12,283.25
2024,12,28,13,245.77
2024,12,28,14,176.45
2024,12,28,15,77.64
2024,12,28,16,5.53
2024,12,28,17,0
2024,12,28,18,0
2024,12,28,19,0
2024,12,28,20,0
2024,12,28,21,0
2024,12,28,22,0
2024,12,28,23,0
2024,12,29,0,0
2024,12,29,1,0
2024,12,29,2,0
2024,12,29,3,0
2024,12,29,4,0
2024,12,29,5,0
2024,12,29,6,0
2024,12,29,7,4.83
2024,12,29,8,172.05
2024,12,29,9,355.22
2024,12,29,10,504.39
2024,12,29,11,630.1
2024,12,29,12,679.17
2024,12,29,13,688.57
2024,12,29,14,552.62
2024,12,29,15,343.02
2024,12,29,16,28.32
2024,12,29,17,0
2024,12,29,18,0
2024,12,29,19,0
2024,12,29,20,0
2024,12,29,21,0
2024,12,29,22,0
2024,12,29,23,0
2024,12,30,0,0
2024,12,30,1,0
2024,12,30,2,0
2024,12,30,3,0
2024,12,30,4,0
2024,12,30,5,0
2024,12,30,6,0
2024,12,30,7,7.3
2024,12,30,8,160.93
2024,12,30,9,345.92
2024,12,30,10,464.9
2024,12,30,11,413.39
2024,12,30,12,482.45
2024,12,30,13,419.12
2024,12,30,14,300.95
2024,12,30,15,143.4
2024,12,30,16,15.79
2024,12,30,17,0
2024,12,30,18,0
2024,12,30,19,0
2024,12,30,20,0
2024,12,30,21,0
2024,12,30,22,0
2024,12,30,23,0
2024,12,31,0,0
2024,12,31,1,0
2024,12,31,2,0
2024,12,31,3,0
2024,12,31,4,0
2024,12,31,5,0
2024,12,31,6,0
2024,12,31,7,2.45
2024,12,31,8,100.89
2024,12,31,9,247.28
2024,12,31,10,333.8
2024,12,31,11,447.33
2024,12,31,12,589.9
2024,12,31,13,512.67
2024,12,31,14,470.63
2024,12,31,15,289.93
2024,12,31,16,29.34
2024,12,31,17,0
2024,12,31,18,0
2024,12,31,19,0
2024,12,31,20,0
2024,12,31,21,0
2024,12,31,22,0
2024,12,31,23,0
